nombre,tipo,latitud,longitud
Centro Médico #3857,Centro Médico,23.95979703586946,-104.55571226670733
Refugio para Mujeres #3858,Refugio para Mujeres,23.97107155532184,-104.60046994398135
Hospital #3859,Hospital,23.94805398720382,-104.62155195264403
Clínica #3860,Clínica,23.999261596211888,-104.65272849381255
Hospital #3861,Hospital,24.086334889126416,-104.7379427285299
Centro Médico #3862,Centro Médico,23.923240253874233,-104.66255861670427
Hospital #3863,Hospital,24.111957651830036,-104.57538382292051
Centro Médico #3864,Centro Médico,24.078027500717056,-104.6515981059035
Centro Médico #3865,Centro Médico,24.04687476883398,-104.6031132384009
Centro de Salud #3866,Centro de Salud,24.1148455073808,-104.5938823579068
Policía #3867,Policía,24.079718195369093,-104.58074013165908
Centro de Salud #3868,Centro de Salud,24.034785048250104,-104.65631064085659
Bomberos #3869,Bomberos,24.070381469835464,-104.59657694297441
Clínica #3870,Clínica,24.083551153655147,-104.65685696683633
Policía #3871,Policía,24.050088739589498,-104.73539484265198
Centro Médico #3872,Centro Médico,24.010809416067172,-104.59377741710456
Clínica #3873,Clínica,24.097879396112983,-104.66970678631256
Refugio para Mujeres #3874,Refugio para Mujeres,23.92127079132749,-104.5843554714472
Hospital #3875,Hospital,23.921707581021234,-104.68552313830384
Policía #3876,Policía,23.971770590030513,-104.70542200269644
Centro Médico #3877,Centro Médico,24.02647285499834,-104.6192774598816
Bomberos #3878,Bomberos,24.073985565634853,-104.63511231701769
Centro Médico #3879,Centro Médico,24.098648707092273,-104.60701910724157
Policía #3880,Policía,23.957769475240994,-104.72034323929826
Refugio para Mujeres #3881,Refugio para Mujeres,23.956317344160222,-104.74475510189917
Hospital #3882,Hospital,24.07589264352221,-104.64198474981112
Centro de Salud #3883,Centro de Salud,23.98549220959925,-104.68693275015285
Bomberos #3884,Bomberos,24.051633408678782,-104.70965971454542
Policía #3885,Policía,24.0048567277059,-104.69578441197727
Bomberos #3886,Bomberos,24.074469067387795,-104.74454071203276
Atención Psicológica #3887,Atención Psicológica,23.944622019878263,-104.56039726082219
Hospital #3888,Hospital,24.00879049251606,-104.60121152422698
Bomberos #3889,Bomberos,23.99608331300201,-104.66063752258042
Clínica #3890,Clínica,23.959727546581078,-104.59580325278566
Centro de Salud #3891,Centro de Salud,23.938570363475744,-104.71498064323262
Centro de Salud #3892,Centro de Salud,23.952576599354455,-104.7080724058742
Atención Psicológica #3893,Atención Psicológica,24.068128400154187,-104.678321929649
Centro Médico #3894,Centro Médico,24.00302557347861,-104.70793450774975
Centro de Salud #3895,Centro de Salud,24.079958242635296,-104.67802830416265
Refugio para Mujeres #3896,Refugio para Mujeres,24.021747051048266,-104.56102063140727
Hospital #3897,Hospital,23.921451118856712,-104.5893176653683
Clínica #3898,Clínica,24.112313751365978,-104.72998679525453
Centro Médico #3899,Centro Médico,24.10914635674653,-104.58269307305619
Clínica #3900,Clínica,24.109188119542313,-104.61959963247077
Bomberos #3901,Bomberos,24.119941312821528,-104.73310970567103
Clínica #3902,Clínica,24.095188363300803,-104.7468299940954
Refugio para Mujeres #3903,Refugio para Mujeres,24.065925822328566,-104.5705337609004
Hospital #3904,Hospital,23.94814716375979,-104.7002003756503
Hospital #3905,Hospital,23.945589660582872,-104.71884833702413
Atención Psicológica #3906,Atención Psicológica,24.07245756810753,-104.73776370794147
Bomberos #3907,Bomberos,24.093269012182727,-104.61780956194836
Centro Médico #3908,Centro Médico,24.043511006556265,-104.58534985906262
Clínica #3909,Clínica,23.954483997784013,-104.56274168265075
Policía #3910,Policía,24.068393334164348,-104.58793606509467
Policía #3911,Policía,23.99301360201698,-104.5650091020623
Policía #3912,Policía,23.925996025350027,-104.7091846208184
Clínica #3913,Clínica,24.045062497516252,-104.56820382946518
Refugio para Mujeres #3914,Refugio para Mujeres,24.044382713915514,-104.7443043637525
Hospital #3915,Hospital,23.986316409451508,-104.57223590989337
Hospital #3916,Hospital,24.066990167903942,-104.7211318374968
Clínica #3917,Clínica,23.929299890010768,-104.67459264582023
Policía #3918,Policía,23.951634515673092,-104.74701230772038
Bomberos #3919,Bomberos,23.938424779802386,-104.55236169834983
Centro de Salud #3920,Centro de Salud,24.11374608021332,-104.65711333605145
Clínica #3921,Clínica,24.0912280853065,-104.64265455985007
Policía #3922,Policía,24.09138313442956,-104.58811497593395
Hospital #3923,Hospital,23.982286176497105,-104.65610260382363
Refugio para Mujeres #3924,Refugio para Mujeres,23.945639722232336,-104.61872514554861
Centro Médico #3925,Centro Médico,24.111381070932165,-104.61631360990359
Centro de Salud #3926,Centro de Salud,24.015557969052793,-104.60025621677774
Bomberos #3927,Bomberos,23.945166595308947,-104.6470531938526
Policía #3928,Policía,23.96511036822082,-104.73356220313433
Centro de Salud #3929,Centro de Salud,24.06345361352539,-104.69354004429741
Centro de Salud #3930,Centro de Salud,23.969955758789514,-104.69986585947183
Refugio para Mujeres #3931,Refugio para Mujeres,23.985725151763052,-104.55520865103283
Refugio para Mujeres #3932,Refugio para Mujeres,24.071978723555105,-104.72365858058939
Clínica #3933,Clínica,23.99495413968146,-104.72095580014681
Hospital #3934,Hospital,24.069587188521048,-104.59004572274532
Hospital #3935,Hospital,24.078838971254076,-104.5540938762096
Hospital #3936,Hospital,23.94859089320098,-104.74317719215844
Bomberos #3937,Bomberos,23.952377040977424,-104.68549352435512
Atención Psicológica #3938,Atención Psicológica,24.016768972065567,-104.68121964605488
Clínica #3939,Clínica,24.010420822788326,-104.70703276179256
Refugio para Mujeres #3940,Refugio para Mujeres,24.02917588537911,-104.72643617429591
Refugio para Mujeres #3941,Refugio para Mujeres,24.05109210099058,-104.64710181813854
Centro Médico #3942,Centro Médico,23.987450918252296,-104.57149463119161
Refugio para Mujeres #3943,Refugio para Mujeres,23.988196598897858,-104.57560577766992
Atención Psicológica #3944,Atención Psicológica,24.052649614060673,-104.6163974629995
Centro Médico #3945,Centro Médico,24.07265386479955,-104.6974273308171
Centro Médico #3946,Centro Médico,24.00530290371521,-104.74491720204837
Policía #3947,Policía,23.938916704099068,-104.55498242310072
Centro de Salud #3948,Centro de Salud,23.944055548832512,-104.60746092901273
Policía #3949,Policía,24.094661347788012,-104.68859391890085
Clínica #3950,Clínica,24.030659708059297,-104.56209027456795
Policía #3951,Policía,23.99951161983613,-104.56175005601999
Bomberos #3952,Bomberos,23.9483416849971,-104.61388512667737
Hospital #3953,Hospital,23.959735424121337,-104.60108084029864
Policía #3954,Policía,24.032576600700505,-104.64388769190752
Hospital #3955,Hospital,24.080051997800403,-104.67746876993857
Bomberos #3956,Bomberos,24.058738949518148,-104.55056503037979
Policía #3957,Policía,23.99489442401938,-104.7299723853463
Policía #3958,Policía,24.04698146795379,-104.57821183708582
Bomberos #3959,Bomberos,24.088647758559357,-104.59977916372407
Policía #3960,Policía,24.028164313349414,-104.55897390900603
Clínica #3961,Clínica,24.09165903926223,-104.69431572400197
Clínica #3962,Clínica,23.979299286290665,-104.56980867606141
Clínica #3963,Clínica,24.09874889891825,-104.65639917057467
Policía #3964,Policía,24.064309529569957,-104.69000135809131
Centro de Salud #3965,Centro de Salud,23.970265848202022,-104.63884852429015
Refugio para Mujeres #3966,Refugio para Mujeres,23.96175095993735,-104.60330790189934
Centro de Salud #3967,Centro de Salud,23.93184444540019,-104.66792489418343
Policía #3968,Policía,24.01618642452723,-104.71794940864356
Bomberos #3969,Bomberos,23.9982476541196,-104.71811139785338
Clínica #3970,Clínica,23.99819993286046,-104.71132574044381
Centro Médico #3971,Centro Médico,23.934106327632524,-104.55732853122197
Refugio para Mujeres #3972,Refugio para Mujeres,23.948088067312,-104.66971189361294
Policía #3973,Policía,23.96116621828583,-104.72151831288303
Refugio para Mujeres #3974,Refugio para Mujeres,24.07211691905181,-104.74784619266279
Centro de Salud #3975,Centro de Salud,24.024124056266487,-104.64515180870502
Atención Psicológica #3976,Atención Psicológica,23.966436234802636,-104.66234560266314
Centro de Salud #3977,Centro de Salud,24.028251896117496,-104.62799286029583
Policía #3978,Policía,23.934080546617846,-104.55420140809679
Centro Médico #3979,Centro Médico,24.095047095525416,-104.56010241808302
Hospital #3980,Hospital,23.996300342139566,-104.57177665046535
Centro de Salud #3981,Centro de Salud,24.045379667381233,-104.66481788518284
Policía #3982,Policía,24.09524846450949,-104.61171261539235
Atención Psicológica #3983,Atención Psicológica,24.071691906587937,-104.70507331710631
Centro de Salud #3984,Centro de Salud,23.93771459132076,-104.60364813863738
Centro Médico #3985,Centro Médico,23.968258518978,-104.58000691732033
Atención Psicológica #3986,Atención Psicológica,24.087341823431252,-104.55735111619164
Clínica #3987,Clínica,23.93133050417611,-104.72896198054379
Refugio para Mujeres #3988,Refugio para Mujeres,24.088464999979813,-104.60351147312542
Refugio para Mujeres #3989,Refugio para Mujeres,24.04805308477256,-104.68423406568223
Refugio para Mujeres #3990,Refugio para Mujeres,24.11661732220152,-104.73338132796746
Centro de Salud #3991,Centro de Salud,24.062619123765813,-104.65289024823495
Atención Psicológica #3992,Atención Psicológica,23.9642776271568,-104.66324659337755
Refugio para Mujeres #3993,Refugio para Mujeres,23.94079309075669,-104.59381561454198
Atención Psicológica #3994,Atención Psicológica,24.032134152064682,-104.58251759474632
Clínica #3995,Clínica,24.041325566647895,-104.57592130761557
Clínica #3996,Clínica,23.928420246245953,-104.72844046415338
Centro de Salud #3997,Centro de Salud,24.035125104926397,-104.72650532727431
Bomberos #3998,Bomberos,23.992140165537776,-104.6154781211774
Clínica #3999,Clínica,24.08305670796893,-104.60634219982579
Hospital #4000,Hospital,23.989460890661313,-104.59237272971832
Atención Psicológica #4001,Atención Psicológica,24.034668984507636,-104.64544692182947
Clínica #4002,Clínica,24.082632134266525,-104.62437633016053
Clínica #4003,Clínica,24.053813673120857,-104.74487188575263
Policía #4004,Policía,23.924828884647074,-104.560810048388
Centro de Salud #4005,Centro de Salud,23.978455368758244,-104.66757121711687
Hospital #4006,Hospital,24.065811473513577,-104.5801139833168
Refugio para Mujeres #4007,Refugio para Mujeres,23.991717786518286,-104.6133976603388
Centro Médico #4008,Centro Médico,24.114715912588817,-104.70025978345181
Atención Psicológica #4009,Atención Psicológica,24.076741960417923,-104.68509751937061
Refugio para Mujeres #4010,Refugio para Mujeres,24.07372222780234,-104.71788157789501
Centro Médico #4011,Centro Médico,24.06814095407921,-104.59933616914073
Policía #4012,Policía,24.088943969160074,-104.57867072807421
Centro Médico #4013,Centro Médico,23.990360940123203,-104.64235304632804
Bomberos #4014,Bomberos,23.98330682907802,-104.68883296683238
Centro de Salud #4015,Centro de Salud,24.047890347549416,-104.687415131
Atención Psicológica #4016,Atención Psicológica,24.04789500085442,-104.59868710431056
Bomberos #4017,Bomberos,23.972936078393424,-104.60852078276062
Centro Médico #4018,Centro Médico,23.987400249549594,-104.6624461801413
Centro Médico #4019,Centro Médico,24.07095416927221,-104.55813833300986
Centro Médico #4020,Centro Médico,23.923185466098012,-104.7120420491966
Refugio para Mujeres #4021,Refugio para Mujeres,24.101766065219223,-104.60995433979883
Refugio para Mujeres #4022,Refugio para Mujeres,24.07135411554563,-104.64234912816002
Clínica #4023,Clínica,24.043694195889884,-104.73481292993037
Centro de Salud #4024,Centro de Salud,23.938108443486193,-104.63040612352685
Clínica #4025,Clínica,24.090441762005344,-104.72084691119807
Centro Médico #4026,Centro Médico,24.026565550496876,-104.67064865211691
Clínica #4027,Clínica,23.940725205309704,-104.55878500828702
Refugio para Mujeres #4028,Refugio para Mujeres,24.042684005752363,-104.55585094529062
Centro Médico #4029,Centro Médico,24.11988777819995,-104.66149278905074
Hospital #4030,Hospital,23.969180718582848,-104.71899763693285
Refugio para Mujeres #4031,Refugio para Mujeres,23.92527183785214,-104.70510627950244
Bomberos #4032,Bomberos,23.969070347659493,-104.70483346962877
Bomberos #4033,Bomberos,23.949075339455035,-104.69064137303282
Hospital #4034,Hospital,24.091506268698303,-104.65334534222197
Atención Psicológica #4035,Atención Psicológica,24.002905168170216,-104.63975476920848
Bomberos #4036,Bomberos,24.00246471313545,-104.580419044914
Clínica #4037,Clínica,24.045451021753934,-104.57227917179117
Clínica #4038,Clínica,24.069358556064206,-104.6086508142996
Centro Médico #4039,Centro Médico,24.080685217085072,-104.6972885319124
Centro Médico #4040,Centro Médico,23.992902905792075,-104.56489883372647
Bomberos #4041,Bomberos,23.98403094461615,-104.67858516562427
Policía #4042,Policía,23.98433251032225,-104.58451042177342
Bomberos #4043,Bomberos,24.07911141565185,-104.63420830647831
Centro de Salud #4044,Centro de Salud,24.11620220499855,-104.59315627815499
Atención Psicológica #4045,Atención Psicológica,24.027071982791252,-104.72903847574108
Bomberos #4046,Bomberos,24.064021249336516,-104.6064870928196
Bomberos #4047,Bomberos,24.013057287140388,-104.63514816934375
Hospital #4048,Hospital,24.012047774223692,-104.66242580935787
Clínica #4049,Clínica,23.932931552459543,-104.55084228043059
Hospital #4050,Hospital,24.031991745901806,-104.63820079170127
Hospital #4051,Hospital,24.099168326180582,-104.65467471053068
Policía #4052,Policía,23.932755366685996,-104.67911754538802
Refugio para Mujeres #4053,Refugio para Mujeres,24.033950725275297,-104.56052977458161
Hospital #4054,Hospital,24.0627224376764,-104.65183803672966
Policía #4055,Policía,24.117241318816312,-104.70695917209716
Atención Psicológica #4056,Atención Psicológica,23.98196505507588,-104.61055880535444
Refugio para Mujeres #4057,Refugio para Mujeres,23.9861066490897,-104.63602852702377
Clínica #4058,Clínica,23.948846613714547,-104.64207747730586
Centro Médico #4059,Centro Médico,24.092546814392172,-104.55582229553224
Hospital #4060,Hospital,24.062422742775777,-104.6783300972172
Centro de Salud #4061,Centro de Salud,24.074924184050193,-104.73579732088172
Centro de Salud #4062,Centro de Salud,24.025954395851063,-104.60392393147767
Bomberos #4063,Bomberos,23.969759906500254,-104.62969490621428
Policía #4064,Policía,24.0871478825528,-104.74410248898059
Atención Psicológica #4065,Atención Psicológica,24.065733423709123,-104.68364197747543
Centro de Salud #4066,Centro de Salud,24.109229427879384,-104.63519942208987
Clínica #4067,Clínica,24.08098278970655,-104.67374185815989
Atención Psicológica #4068,Atención Psicológica,23.947701900671817,-104.6813409325734
Centro de Salud #4069,Centro de Salud,23.982239076726373,-104.71451780988684
Clínica #4070,Clínica,24.09581290640237,-104.65006363527368
Policía #4071,Policía,23.972101113500337,-104.70987854119146
Centro Médico #4072,Centro Médico,24.117127204607762,-104.62339853483205
Centro Médico #4073,Centro Médico,24.01034549854966,-104.73119442235848
Refugio para Mujeres #4074,Refugio para Mujeres,23.92408015233174,-104.62876811465487
Hospital #4075,Hospital,24.05654201682381,-104.7309019354455
Hospital #4076,Hospital,24.11271995124985,-104.64417580662284
Hospital #4077,Hospital,23.985371932662655,-104.68874722268038
Centro Médico #4078,Centro Médico,24.091871724828167,-104.55885765973868
Bomberos #4079,Bomberos,24.04729635182153,-104.6503597286615
Bomberos #4080,Bomberos,24.115154874541233,-104.73060684372173
Policía #4081,Policía,24.03994366105522,-104.63520299765926
Atención Psicológica #4082,Atención Psicológica,24.0612735132068,-104.57406561110619
Policía #4083,Policía,24.021465745492055,-104.58712770518811
Atención Psicológica #4084,Atención Psicológica,23.92606833342028,-104.74224514374839
Centro de Salud #4085,Centro de Salud,24.081440966925395,-104.68766693035509
Refugio para Mujeres #4086,Refugio para Mujeres,23.941554984672447,-104.6133935895854
Policía #4087,Policía,24.100046120434584,-104.65046979011125
Policía #4088,Policía,24.11946838112651,-104.56600017199308
Atención Psicológica #4089,Atención Psicológica,24.105721294072996,-104.64040391321217
Clínica #4090,Clínica,24.076812529933356,-104.56119777989927
Centro de Salud #4091,Centro de Salud,23.98766878850195,-104.67686129787359
Bomberos #4092,Bomberos,24.112077412929512,-104.65184636982033
Clínica #4093,Clínica,23.928318077561737,-104.73827516299991
Atención Psicológica #4094,Atención Psicológica,24.08218147254527,-104.56806638738564
Centro de Salud #4095,Centro de Salud,24.089554831862216,-104.731809305156
Centro Médico #4096,Centro Médico,24.102373405288663,-104.63740066055196
Clínica #4097,Clínica,24.07138469419834,-104.6213602986918
Refugio para Mujeres #4098,Refugio para Mujeres,23.984063284002954,-104.66041908597421
Bomberos #4099,Bomberos,23.97859183064736,-104.62473214503181
Clínica #4100,Clínica,24.007027764882245,-104.73352222220531
Hospital #4101,Hospital,24.01824788138914,-104.68569710022025
Atención Psicológica #4102,Atención Psicológica,24.041932647211564,-104.68882048353909
Refugio para Mujeres #4103,Refugio para Mujeres,24.074168547219116,-104.61021966925992
Hospital #4104,Hospital,23.957615780453054,-104.73216250046028
Policía #4105,Policía,24.0481864856387,-104.6021485894204
Hospital #4106,Hospital,23.929441509793353,-104.68941081555948
Bomberos #4107,Bomberos,23.990353122002166,-104.6424472659045
Clínica #4108,Clínica,24.067708017391524,-104.64520311229047
Policía #4109,Policía,24.0217491167349,-104.61377332255367
Hospital #4110,Hospital,24.10213242026343,-104.73026985308941
Policía #4111,Policía,24.098471215399453,-104.6075178841944
Centro de Salud #4112,Centro de Salud,24.062806914752137,-104.65094495831917
Hospital #4113,Hospital,23.929046776476632,-104.6737022545844
Centro de Salud #4114,Centro de Salud,24.104862447217766,-104.74905224307717
Bomberos #4115,Bomberos,24.051918838342484,-104.56695100243196
Centro Médico #4116,Centro Médico,24.116880392994073,-104.55258290113522
Bomberos #4117,Bomberos,23.99435675549147,-104.58244253784127
Hospital #4118,Hospital,23.9511857985581,-104.63024967276131
Refugio para Mujeres #4119,Refugio para Mujeres,24.09638895798054,-104.66543187993706
Refugio para Mujeres #4120,Refugio para Mujeres,23.96097525617521,-104.5742637907664
Refugio para Mujeres #4121,Refugio para Mujeres,24.001840681568208,-104.74795451996344
Clínica #4122,Clínica,23.99542635243846,-104.58147315099676
Bomberos #4123,Bomberos,24.083344928293265,-104.65235670171168
Hospital #4124,Hospital,24.04530741943795,-104.67090630525082
Atención Psicológica #4125,Atención Psicológica,23.94577764937723,-104.61210012551699
Centro de Salud #4126,Centro de Salud,24.047519411019056,-104.72694431966704
Atención Psicológica #4127,Atención Psicológica,23.933300062989233,-104.64261205892656
Policía #4128,Policía,24.108700624913116,-104.6987001673053
Clínica #4129,Clínica,23.97696135690251,-104.69271220820441
Refugio para Mujeres #4130,Refugio para Mujeres,23.941698410452886,-104.72611985892817
Bomberos #4131,Bomberos,24.110041814873373,-104.63905000262491
Atención Psicológica #4132,Atención Psicológica,23.960157634209267,-104.6463548883862
Hospital #4133,Hospital,24.013791397629408,-104.7281312210688
Bomberos #4134,Bomberos,23.92760625128909,-104.67238723012139
Centro de Salud #4135,Centro de Salud,24.07250828220489,-104.58871817727776
Bomberos #4136,Bomberos,24.007189725958288,-104.67581961983724
Policía #4137,Policía,24.008404763634505,-104.59617468708598
Bomberos #4138,Bomberos,24.073709842578218,-104.60501796853853
Hospital #4139,Hospital,24.033760270199494,-104.56028211690082
Centro Médico #4140,Centro Médico,24.091897511110325,-104.69983956676448
Policía #4141,Policía,23.9900234434933,-104.70987014040118
Hospital #4142,Hospital,23.998262372881225,-104.71938049652157
Refugio para Mujeres #4143,Refugio para Mujeres,24.021118919348194,-104.70495288046604
Bomberos #4144,Bomberos,23.98717772581877,-104.60576378339698
Hospital #4145,Hospital,24.094267462552384,-104.73612342351166
Bomberos #4146,Bomberos,24.04033201087796,-104.69243869251483
Policía #4147,Policía,23.948672690014725,-104.55716469240554
Hospital #4148,Hospital,23.942273160047474,-104.73697373060894
Hospital #4149,Hospital,24.04371724504304,-104.7160169516145
Centro Médico #4150,Centro Médico,23.99407442933087,-104.72130270465982
Centro de Salud #4151,Centro de Salud,24.056863321414085,-104.74881967845378
Hospital #4152,Hospital,24.032542331305766,-104.58725878687572
Centro de Salud #4153,Centro de Salud,24.091400602496442,-104.59756474997359
Hospital #4154,Hospital,24.032727751650782,-104.73521519747408
Atención Psicológica #4155,Atención Psicológica,24.107442187326388,-104.6210419693797
Refugio para Mujeres #4156,Refugio para Mujeres,24.057121997201516,-104.67264657251586
Bomberos #4157,Bomberos,24.05657623453522,-104.62747829966241
Centro Médico #4158,Centro Médico,24.116026220899787,-104.62266048572215
Atención Psicológica #4159,Atención Psicológica,24.10388530447867,-104.71937241635588
Centro Médico #4160,Centro Médico,23.964767967081677,-104.69262729788261
Policía #4161,Policía,24.112607937704578,-104.67230964452158
Refugio para Mujeres #4162,Refugio para Mujeres,24.096387498021596,-104.67638438084721
Hospital #4163,Hospital,24.006347317405716,-104.69002846755984
Hospital #4164,Hospital,24.011986413911536,-104.60786283481151
Bomberos #4165,Bomberos,24.117497873607622,-104.72499515587072
Centro Médico #4166,Centro Médico,23.96162018439454,-104.66884152826498
Clínica #4167,Clínica,24.012116307815088,-104.6595376380624
Clínica #4168,Clínica,24.01270343089634,-104.6824397335559
Clínica #4169,Clínica,23.946622935717265,-104.64401264607025
Bomberos #4170,Bomberos,23.96339186208336,-104.71180698488894
Bomberos #4171,Bomberos,24.109601000955113,-104.60413864007693
Centro Médico #4172,Centro Médico,24.10007086584475,-104.6403588967585
Clínica #4173,Clínica,23.99496332771182,-104.68862020341528
Clínica #4174,Clínica,23.94826629798149,-104.72826996364769
Atención Psicológica #4175,Atención Psicológica,23.980064054883535,-104.58342242098492
Clínica #4176,Clínica,23.93017714172514,-104.70656437227476
Policía #4177,Policía,24.051930292225318,-104.56257560474053
Clínica #4178,Clínica,23.956063046668767,-104.66140393164183
Bomberos #4179,Bomberos,23.9971941342464,-104.61660129253218
Refugio para Mujeres #4180,Refugio para Mujeres,24.116726511040287,-104.61387396668887
Policía #4181,Policía,24.04824762821477,-104.63498617145143
Bomberos #4182,Bomberos,23.950136651413573,-104.68670186181579
Bomberos #4183,Bomberos,24.093606019822456,-104.72388898318616
Atención Psicológica #4184,Atención Psicológica,23.983242920652565,-104.56339595651121
Hospital #4185,Hospital,24.05523788168589,-104.5926075487355
Centro de Salud #4186,Centro de Salud,23.92429321379761,-104.56596564224027
Hospital #4187,Hospital,23.98630172707528,-104.73201060546444
Centro Médico #4188,Centro Médico,23.960601414059973,-104.71987941271372
Bomberos #4189,Bomberos,23.981512368680058,-104.73679538315098
Centro Médico #4190,Centro Médico,24.036689704216293,-104.5843490981361
Atención Psicológica #4191,Atención Psicológica,23.987724154447918,-104.71495640085676
Refugio para Mujeres #4192,Refugio para Mujeres,23.940299897793434,-104.63762248879699
Policía #4193,Policía,23.952651349030713,-104.72631190637901
Clínica #4194,Clínica,23.95165608430157,-104.6395357584526
Atención Psicológica #4195,Atención Psicológica,24.059972522829923,-104.69375307755178
Bomberos #4196,Bomberos,24.11522494541609,-104.61722618200571
Policía #4197,Policía,24.101836964852964,-104.73058621323754
Hospital #4198,Hospital,23.947119748115885,-104.67381017137646
Clínica #4199,Clínica,24.01537600900301,-104.59657238122828
Centro Médico #4200,Centro Médico,24.10618843621155,-104.63302175913466
Policía #4201,Policía,24.0094666834086,-104.74602866624252
Atención Psicológica #4202,Atención Psicológica,24.10932081561053,-104.63664339878585
Centro Médico #4203,Centro Médico,24.117563059754684,-104.5727018589229
Centro de Salud #4204,Centro de Salud,23.955447094045496,-104.62519378021345
Clínica #4205,Clínica,24.103352801426478,-104.72780563683376
Bomberos #4206,Bomberos,24.11231502210233,-104.68586028323718
Centro de Salud #4207,Centro de Salud,23.990942370001694,-104.55328581661088
Atención Psicológica #4208,Atención Psicológica,23.92319110694805,-104.57179046036255
Clínica #4209,Clínica,24.118340361072214,-104.67695680431835
Refugio para Mujeres #4210,Refugio para Mujeres,23.958404629399514,-104.69395083191688
Hospital #4211,Hospital,24.017921810028803,-104.56883666937519
Hospital #4212,Hospital,24.049881023226387,-104.6098970229825
Refugio para Mujeres #4213,Refugio para Mujeres,24.009786213630665,-104.66341006556523
Hospital #4214,Hospital,23.97456730984151,-104.55098066067731
Atención Psicológica #4215,Atención Psicológica,24.051882104397183,-104.68341622717489
Hospital #4216,Hospital,23.94612997125393,-104.55435026746014
Hospital #4217,Hospital,24.066928253134567,-104.7461575682421
Clínica #4218,Clínica,23.95992847935041,-104.65597580614684
Clínica #4219,Clínica,23.92719663157357,-104.6156192164566
Clínica #4220,Clínica,23.98712698246061,-104.58937079383048
Clínica #4221,Clínica,24.001439007382512,-104.68157426248143
Centro Médico #4222,Centro Médico,24.06382342139123,-104.63952347011433
Atención Psicológica #4223,Atención Psicológica,23.97632822702329,-104.73333877486981
Atención Psicológica #4224,Atención Psicológica,24.103755222964,-104.73304093956132
Centro Médico #4225,Centro Médico,24.092295827431666,-104.57083617133867
Hospital #4226,Hospital,24.082151016486474,-104.58875466918639
Centro de Salud #4227,Centro de Salud,23.968592205456517,-104.71457855645808
Centro de Salud #4228,Centro de Salud,23.950801225560767,-104.58970858866432
Centro de Salud #4229,Centro de Salud,24.092738079839066,-104.74807095121875
Hospital #4230,Hospital,24.06730070502607,-104.68177303840197
Centro de Salud #4231,Centro de Salud,23.95124875811153,-104.62477472429627
Atención Psicológica #4232,Atención Psicológica,24.046200583388508,-104.68381987245958
Centro de Salud #4233,Centro de Salud,24.042513036611645,-104.7387667168615
Policía #4234,Policía,23.959904262003306,-104.60078718375182
Centro de Salud #4235,Centro de Salud,23.95711496158198,-104.60634911961647
Centro de Salud #4236,Centro de Salud,23.92076822703029,-104.59168145405413
Bomberos #4237,Bomberos,23.96204380817711,-104.60660416472047
Clínica #4238,Clínica,23.984080990292803,-104.64413330377246
Atención Psicológica #4239,Atención Psicológica,24.083510185774117,-104.60835247488629
Atención Psicológica #4240,Atención Psicológica,24.04109156505208,-104.71278702397763
Refugio para Mujeres #4241,Refugio para Mujeres,24.066312948578833,-104.63163758983463
Hospital #4242,Hospital,24.008503265656422,-104.64848312138571
Centro de Salud #4243,Centro de Salud,23.955170182547256,-104.7104559000384
Policía #4244,Policía,24.095635329696535,-104.63491318378938
Bomberos #4245,Bomberos,24.059993404036774,-104.60942638104906
Centro de Salud #4246,Centro de Salud,23.957639703135264,-104.58027673911839
Bomberos #4247,Bomberos,23.95248471527497,-104.62294061506385
Refugio para Mujeres #4248,Refugio para Mujeres,24.040310792941273,-104.648669109284
Refugio para Mujeres #4249,Refugio para Mujeres,23.963651645521107,-104.69981004025867
Centro Médico #4250,Centro Médico,24.067088630856233,-104.64388983099613
Refugio para Mujeres #4251,Refugio para Mujeres,23.976289827457514,-104.71774716665648
Hospital #4252,Hospital,23.932556595346217,-104.68115534945922
Hospital #4253,Hospital,24.043969077699856,-104.58645929779098
Centro de Salud #4254,Centro de Salud,24.054807005173615,-104.5702720631419
Atención Psicológica #4255,Atención Psicológica,23.922399788762878,-104.60114626038894
Centro de Salud #4256,Centro de Salud,23.983679609579053,-104.59572277826618
Centro Médico #4257,Centro Médico,24.059615195514382,-104.62889862853558
Centro de Salud #4258,Centro de Salud,24.033840225729996,-104.60457021468919
Centro Médico #4259,Centro Médico,24.010157390174438,-104.60156147061146
Atención Psicológica #4260,Atención Psicológica,23.994088678508543,-104.68995056485622
Atención Psicológica #4261,Atención Psicológica,23.982694934823986,-104.55018051453685
Bomberos #4262,Bomberos,23.965622325818583,-104.71588941210106
Centro Médico #4263,Centro Médico,24.001946479476906,-104.57400506964082
Centro Médico #4264,Centro Médico,24.10468920409121,-104.58070367880879
Clínica #4265,Clínica,24.012724771601977,-104.57018208583536
Atención Psicológica #4266,Atención Psicológica,23.95053696921778,-104.60242816097953
Clínica #4267,Clínica,24.003919432684235,-104.74510403592384
Policía #4268,Policía,24.077653061027412,-104.67370852978564
Policía #4269,Policía,23.999883650490208,-104.74720996702555
Policía #4270,Policía,23.950207730223145,-104.56079141321196
Bomberos #4271,Bomberos,23.938969240809065,-104.67174167115645
Policía #4272,Policía,23.974178016390375,-104.71044870313752
Atención Psicológica #4273,Atención Psicológica,23.998446379539843,-104.68929557378624
Refugio para Mujeres #4274,Refugio para Mujeres,23.965547858163635,-104.6526930457252
